FF_HH;PM2_5Max;PM2_5Min;PM2_5Avg;PM10_Max;PM10_Min;PM10_Avg;Nodo
2024-04-26 02:39:04;4,9;4;4,5;4,9;4;4,5;Nodo 16
2024-04-26 02:54:08;5;4,2;4,6;5;4,2;4,7;Nodo 16
2024-04-26 03:09:03;5,7;4,6;5;5,7;4,6;5;Nodo 16
2024-04-26 03:24:07;6,5;4,2;5,2;6,5;4,2;5,2;Nodo 16
2024-04-26 03:39:02;8,5;5,3;6,8;8,5;5,3;6,8;Nodo 16
2024-04-26 03:54:06;11,8;7,7;10,8;11,8;7,7;10,8;Nodo 16
2024-04-26 04:09:05;11;9;10;11;9;10;Nodo 16
2024-04-26 04:24:08;11,1;7,9;9,4;11,1;7,9;9,4;Nodo 16
2024-04-26 04:39:04;12,1;8,2;10,1;12,1;8,2;10,1;Nodo 16
2024-04-26 04:54:07;9,3;6,4;7,9;9,3;6,4;7,9;Nodo 16
2024-04-26 05:09:01;11,3;8,8;10,1;11,3;8,8;10,1;Nodo 16
2024-04-26 05:24:05;10,5;6,9;8,6;10,5;6,9;8,6;Nodo 16
2024-04-26 05:39:00;11,6;8,4;9,9;11,6;8,4;9,9;Nodo 16
2024-04-26 05:54:07;10,1;8;9,4;10,1;8;9,4;Nodo 16
2024-04-26 06:09:02;9,7;8,3;8,9;9,7;8,3;8,9;Nodo 16
2024-04-26 06:24:06;9,1;7,8;8,5;9,1;7,8;8,5;Nodo 16
2024-04-26 06:39:01;10,7;6,8;9,1;10,7;6,8;9,1;Nodo 16
2024-04-26 06:54:05;8,2;5,6;6,4;8,2;5,6;6,4;Nodo 16
2024-04-26 07:09:00;6,8;5,3;5,9;6,8;5,3;5,9;Nodo 16
2024-04-26 07:24:07;6,8;4,7;5,8;6,8;4,7;5,8;Nodo 16
2024-04-26 07:39:02;6,8;5,9;6,3;6,8;5,9;6,3;Nodo 16
2024-04-26 07:54:06;7,3;5,8;6,6;7,3;5,8;6,6;Nodo 16
2024-04-26 08:09:03;8,9;6,6;8;8,9;6,6;8;Nodo 16
2024-04-26 08:24:06;8;6;6,9;8;6;6,9;Nodo 16
2024-04-26 08:39:01;10,3;6,4;8,2;10,3;6,4;8,2;Nodo 16
2024-04-26 08:54:05;13,8;10,8;12,1;13,8;10,8;12,1;Nodo 16
2024-04-26 09:09:00;15,2;11;12,7;15,2;11;12,7;Nodo 16
2024-04-26 09:24:04;13;9,4;11,4;13;9,4;11,4;Nodo 16
2024-04-26 09:38:59;9,3;7,2;8;9,3;7,2;8;Nodo 16
2024-04-26 09:54:07;7,5;5,2;6,2;7,5;5,2;6,2;Nodo 16
2024-04-26 10:09:01;7,2;5,2;6,1;7,2;5,2;6,1;Nodo 16
2024-04-26 10:24:05;5,4;3,8;4,6;5,4;3,8;4,6;Nodo 16
2024-04-26 10:39:00;4,8;3,6;4,1;4,8;3,6;4,1;Nodo 16
2024-04-26 10:54:04;4,2;3,3;3,9;4,2;3,3;3,9;Nodo 16
2024-04-26 11:08:59;4;3,6;3,8;4;3,6;3,8;Nodo 16
2024-04-26 11:24:06;4,4;3;3,6;4,4;3;3,6;Nodo 16
2024-04-26 11:39:01;4,3;3;3,6;4,3;3;3,6;Nodo 16
2024-04-26 11:54:05;4;3,1;3,6;4;3,1;3,6;Nodo 16
2024-04-26 12:09:00;3,9;3;3,3;3,9;3;3,3;Nodo 16
2024-04-26 12:24:03;4;2,7;3,4;4;2,7;3,4;Nodo 16
2024-04-26 12:38:58;3,7;3,1;3,4;3,7;3,1;3,4;Nodo 16
2024-04-26 12:54:06;4,3;2,9;3,4;4,3;2,9;3,4;Nodo 16
2024-04-26 13:09:00;5;3;3,8;5;3;3,8;Nodo 16
2024-04-26 13:24:04;5,3;3,7;4,3;5,3;3,7;4,3;Nodo 16
2024-04-26 13:38:59;5,8;3,7;5;5,8;3,7;5;Nodo 16
2024-04-26 13:54:03;6,8;4,7;5,5;6,8;4,7;5,5;Nodo 16
2024-04-26 14:08:58;6,9;4,7;5,7;6,9;4,7;5,7;Nodo 16
2024-04-26 14:24:05;6;4,6;5,2;6;4,6;5,2;Nodo 16
2024-04-26 14:39:00;6,2;4,6;5,1;6,2;4,6;5,1;Nodo 16
2024-04-26 14:54:04;5,7;3,9;4,9;5,7;3,9;4,9;Nodo 16
2024-04-26 15:08:59;5,9;4,9;5,3;5,9;4,9;5,3;Nodo 16
2024-04-26 15:24:04;5,4;3,1;4,2;5,4;3,1;4,2;Nodo 16
2024-04-26 15:39:00;5,8;3,8;4,6;5,8;3,8;4,6;Nodo 16
2024-04-26 15:54:03;5,5;2,5;4;5,5;2,5;4;Nodo 16
2024-04-26 16:08:58;2,9;1,9;2,4;2,9;1,9;2,4;Nodo 16
2024-04-26 16:24:02;4,2;2,4;3;4,2;2,4;3;Nodo 16
2024-04-26 16:38:57;4,2;2,1;3,2;4,2;2,1;3,2;Nodo 16
2024-04-26 16:54:04;3,7;1,6;2,3;3,7;1,6;2,3;Nodo 16
2024-04-26 17:08:59;4,6;3,4;4,1;4,6;3,4;4,1;Nodo 16
2024-04-26 17:24:03;5,2;2,1;3,4;5,2;2,1;3,4;Nodo 16
2024-04-26 18:00:45;8,5;5,2;6,9;8,5;5,2;6,9;Nodo 16
2024-04-26 18:15:39;7,2;4,9;5,9;7,2;4,9;5,9;Nodo 16
2024-04-26 18:30:44;6,1;3,7;5,1;6,1;3,7;5,1;Nodo 16
2024-04-26 18:45:38;7,1;4,4;5,5;7,1;4,4;5,5;Nodo 16
2024-04-26 19:00:42;6,2;4,3;5,1;6,2;4,3;5,1;Nodo 16
2024-04-26 19:15:36;12,5;7,5;9,3;12,5;7,5;9,3;Nodo 16
2024-04-26 19:30:45;8,6;4,3;5,6;8,6;4,3;5,6;Nodo 16
2024-04-26 19:45:38;9,9;6;8,4;9,9;6;8,4;Nodo 16
2024-04-26 20:00:43;8,7;6;7,4;8,7;6;7,4;Nodo 16
2024-04-26 20:15:38;9,2;5,8;7,3;9,2;5,8;7,3;Nodo 16
2024-04-26 20:30:42;12,5;9,4;10,7;12,5;9,4;10,7;Nodo 16
2024-04-26 20:45:36;11;5,3;8;11;5,3;8;Nodo 16
2024-04-26 21:00:44;7,2;5,1;6,1;7,2;5,1;6,1;Nodo 16
2024-04-26 21:15:38;7,5;6,2;6,8;7,5;6,2;6,8;Nodo 16
2024-04-26 21:30:44;9,7;8;8,8;9,7;8;8,8;Nodo 16
2024-04-26 21:45:38;9,7;8,3;8,9;9,7;8,3;8,9;Nodo 16
2024-04-26 22:00:42;8,9;8,2;8,5;8,9;8,2;8,5;Nodo 16
2024-04-26 22:15:36;9,3;7,4;8,4;9,3;7,4;8,4;Nodo 16
2024-04-26 22:30:41;6,5;4,9;5,6;6,5;4,9;5,6;Nodo 16
2024-04-26 22:45:35;6,7;5,8;6,1;6,7;5,8;6,1;Nodo 16
2024-04-26 23:00:43;18,6;6,4;8,7;18,6;6,4;8,7;Nodo 16
2024-04-26 23:15:37;25,6;11,2;17,1;25,6;11,2;17,1;Nodo 16
2024-04-26 23:30:41;10,4;8,4;9,1;10,4;8,4;9,1;Nodo 16
2024-04-26 23:45:34;8,7;7,3;8,2;8,7;7,3;8,2;Nodo 16
2024-04-27 00:00:43;8,8;7,8;8,2;8,8;7,8;8,2;Nodo 16
2024-04-27 00:15:35;9,1;7,3;8,1;9,1;7,3;8,1;Nodo 16
2024-04-27 00:30:43;7,7;6,4;7,1;7,7;6,4;7,1;Nodo 16
2024-04-27 00:45:38;7,6;6,4;7;7,6;6,4;7;Nodo 16
2024-04-27 01:00:42;6,9;5,2;6,2;6,9;5,2;6,2;Nodo 16
2024-04-27 01:15:36;6,8;5,2;6,2;6,8;5,2;6,2;Nodo 16
2024-04-27 01:30:40;6,2;3,6;4,9;6,2;3,6;4,9;Nodo 16
2024-04-27 01:45:34;6;4,5;5,1;6;4,5;5,1;Nodo 16
2024-04-27 02:00:42;5,6;4,6;5;5,6;4,6;5;Nodo 16
2024-04-27 02:15:35;4,6;3,8;4,1;4,6;3,8;4,1;Nodo 16
2024-04-27 02:30:39;4,3;3,1;3,5;4,3;3,1;3,5;Nodo 16
2024-04-27 02:45:33;4,4;3,3;3,6;4,4;3,3;3,6;Nodo 16
2024-04-27 03:00:42;4,9;3,4;4,1;4,9;3,4;4,1;Nodo 16
2024-04-27 03:15:36;4,6;3,7;3,9;4,6;3,7;3,9;Nodo 16
2024-04-27 03:30:41;4,7;3,6;4,1;4,7;3,6;4,1;Nodo 16
2024-04-27 03:45:35;5,3;3,6;4,5;5,3;3,6;4,5;Nodo 16
2024-04-27 04:00:39;6,1;4;5;6,1;4;5;Nodo 16
2024-04-27 04:15:33;6,3;5,3;6;6,3;5,3;6;Nodo 16
2024-04-27 04:30:41;8,1;6,5;7,3;8,1;6,5;7,3;Nodo 16
2024-04-27 04:45:35;8,1;6,1;7,1;8,1;6,1;7,1;Nodo 16
2024-04-27 05:00:40;6,4;4,7;5,4;6,4;4,7;5,4;Nodo 16
2024-04-27 05:15:34;4,5;2,4;3,4;4,5;2,4;3,4;Nodo 16
2024-04-27 05:30:39;3,3;2,2;2,7;3,3;2,2;2,7;Nodo 16
2024-04-27 05:45:33;4;2,7;3,1;4;2,7;3,1;Nodo 16
2024-04-27 06:00:39;3,7;3;3,3;3,7;3;3,3;Nodo 16
2024-04-27 06:15:34;4;3;3,5;4;3;3,5;Nodo 16
2024-04-27 06:30:38;5,9;3,5;4,4;5,9;3,5;4,4;Nodo 16
2024-04-27 06:45:33;7,5;5,5;6,2;7,5;5,5;6,2;Nodo 16
2024-04-27 07:00:40;6,3;4,5;5,5;6,3;4,5;5,5;Nodo 16
2024-04-27 07:15:34;7,2;5,1;6,1;7,2;5,1;6,1;Nodo 16
2024-04-27 07:30:39;9,7;7,1;8,3;9,7;7,1;8,3;Nodo 16
2024-04-27 08:00:40;14,6;9,5;11,2;14,6;9,5;11,2;Nodo 16
2024-04-27 08:15:34;12,4;9,3;10,6;12,4;9,3;10,6;Nodo 16
2024-04-27 08:30:38;10,8;8,5;9,8;10,8;8,5;9,8;Nodo 16
2024-04-27 08:45:32;11,6;10,2;10,7;11,6;10,2;10,7;Nodo 16
2024-04-27 09:00:37;13,3;10,8;11,7;13,3;10,8;11,7;Nodo 16
2024-04-27 09:15:31;11;9,1;10,1;11;9,1;10,1;Nodo 16
2024-04-27 09:30:39;10,1;8,2;9;10,1;8,2;9;Nodo 16
2024-04-27 09:45:33;8;7;7,5;8;7;7,5;Nodo 16
2024-04-27 10:00:38;9;7,3;7,8;9;7,3;7,8;Nodo 16
2024-04-27 10:15:33;11,4;7,9;9;11,4;7,9;9;Nodo 16
2024-04-27 10:30:37;11,5;10;10,7;11,5;10;10,7;Nodo 16
2024-04-27 10:45:31;15,1;12,5;13,9;15,1;12,5;13,9;Nodo 16
2024-04-27 11:00:39;14,4;11,7;13,1;14,4;11,7;13,1;Nodo 16
2024-04-27 11:15:33;16,1;12,2;13,5;16,1;12,2;13,5;Nodo 16
2024-04-27 11:30:38;19,6;17,3;18,1;19,6;17,3;18,1;Nodo 16
2024-04-27 11:45:32;17,8;12,1;15,9;17,8;12,1;15,9;Nodo 16
2024-04-27 12:00:36;15,4;12,8;14,1;15,4;12,8;14,1;Nodo 16
2024-04-27 12:15:30;13;10,1;11,3;13;10,1;11,3;Nodo 16
2024-04-27 12:30:39;11,7;8,4;10,2;11,7;8,4;10,2;Nodo 16
2024-04-27 12:45:33;10,5;8,8;9,5;10,5;8,8;9,5;Nodo 16
2024-04-27 13:00:37;9,7;7,8;9;9,7;7,8;9;Nodo 16
2024-04-27 13:15:31;8,6;6,9;7,7;8,6;6,9;7,7;Nodo 16
2024-04-27 13:30:36;8,4;7,4;7,7;8,4;7,4;7,7;Nodo 16
2024-04-27 13:45:30;8,1;6,3;7,1;8,1;6,3;7,1;Nodo 16
2024-04-27 14:00:38;8;6,5;7,1;8;6,5;7,1;Nodo 16
2024-04-27 14:15:32;10,6;7;7,8;10,6;7;7,8;Nodo 16
2024-04-27 14:30:37;7,7;6,5;6,9;7,7;6,5;6,9;Nodo 16
2024-04-27 14:45:31;7;6;6,4;7;6;6,4;Nodo 16
2024-04-27 15:00:36;8,2;6,5;7;8,2;6,5;7;Nodo 16
2024-04-27 15:15:30;8,2;7,3;7,7;8,2;7,3;7,7;Nodo 16
2024-04-27 15:30:35;8,7;7,3;7,9;8,7;7,3;7,9;Nodo 16
2024-04-27 15:45:29;8,8;7,7;8;8,8;7,7;8;Nodo 16
2024-04-27 16:00:37;9,8;8,1;8,7;9,8;8,1;8,7;Nodo 16
2024-04-27 16:15:31;9,3;2,2;3,9;9,3;2,2;3,9;Nodo 16
2024-04-27 16:30:36;3,1;1,9;2,3;3,3;1,9;2,4;Nodo 16
2024-04-27 16:45:30;2,5;1,5;1,8;2,5;1,5;1,8;Nodo 16
2024-04-27 17:00:34;4,2;2,1;3,2;4,2;2,1;3,2;Nodo 16
2024-04-27 17:15:29;2,1;1,5;1,8;2,1;1,5;1,8;Nodo 16
2024-04-27 17:30:37;1,6;1;1,3;1,9;1;1,4;Nodo 16
2024-04-27 17:45:31;2,7;1,1;1,8;2,7;1,1;1,8;Nodo 16
2024-04-27 18:00:35;1,9;1,2;1,5;1,9;1,2;1,5;Nodo 16
2024-04-27 18:15:29;3,3;1,6;2;3,3;1,6;2;Nodo 16
2024-04-27 18:30:34;4,2;2,5;3,3;4,2;2,5;3,3;Nodo 16
2024-04-27 18:45:28;4,9;3,9;4,4;4,9;3,9;4,4;Nodo 16
2024-04-27 19:00:35;9,7;4,6;6,1;9,7;4,6;6,1;Nodo 16
2024-04-27 19:15:29;4,5;3,4;3,8;4,5;3,4;3,8;Nodo 16
2024-04-27 19:30:33;4,6;3,4;3,9;4,6;3,4;3,9;Nodo 16
2024-04-27 19:45:30;4,3;2,8;3,4;4,3;2,8;3,4;Nodo 16
2024-04-27 20:00:34;6,7;2,8;4,7;6,7;2,8;4,7;Nodo 16
2024-04-27 20:15:27;6,8;3,8;5;6,8;3,8;5;Nodo 16
2024-04-27 20:30:36;8,3;5;6,8;8,3;5;6,8;Nodo 16
2024-04-27 20:45:30;5,9;4,8;5,2;5,9;4,8;5,2;Nodo 16
2024-04-27 21:00:35;6,6;5,4;5,8;6,6;5,4;5,8;Nodo 16
2024-04-27 21:15:29;7,9;4,3;6;7,9;4,3;6;Nodo 16
2024-04-27 21:30:33;5,1;4,2;4,6;5,1;4,2;4,6;Nodo 16
2024-04-27 21:45:28;5,8;4,9;5,4;5,8;4,9;5,4;Nodo 16
2024-04-27 22:00:36;7,2;5,3;6,2;7,2;5,3;6,2;Nodo 16
2024-04-27 22:15:31;6,7;5,4;6,1;6,7;5,4;6,1;Nodo 16
2024-04-27 22:30:34;8,2;5,8;6,9;8,2;5,8;6,9;Nodo 16
2024-04-27 22:45:28;8;6,9;7,5;8;6,9;7,5;Nodo 16
2024-04-27 23:00:33;9,1;7,1;7,8;9,1;7,1;7,8;Nodo 16
2024-04-27 23:15:27;8,4;7,1;7,8;8,4;7,1;7,8;Nodo 16
2024-04-27 23:30:32;8,6;7;8;8,6;7;8;Nodo 16
2024-04-27 23:45:26;8,4;5,4;6,8;8,4;5,7;6,8;Nodo 16
2024-04-28 00:00:34;5,6;4,2;4,8;5,6;4,2;4,8;Nodo 16
2024-04-28 00:15:28;5,3;4,4;4,7;5,3;4,4;4,7;Nodo 16
2024-04-28 00:30:33;5,3;4;4,9;5,3;4;4,9;Nodo 16
2024-04-28 00:45:28;6,2;4,6;5,2;6,2;4,6;5,2;Nodo 16
2024-04-28 01:00:32;7,5;5,6;6,4;7,5;5,6;6,4;Nodo 16
2024-04-28 01:15:26;6,2;5;5,6;6,2;5;5,6;Nodo 16
2024-04-28 01:30:34;5,8;4,8;5,3;5,8;4,8;5,3;Nodo 16
2024-04-28 01:45:29;6,7;4,9;5,7;6,7;4,9;5,7;Nodo 16
2024-04-28 02:00:33;5,6;4;4,7;5,6;4;4,7;Nodo 16
2024-04-28 02:15:27;5,8;4,4;4,9;5,8;4,4;4,9;Nodo 16
2024-04-28 02:30:31;5,9;4,9;5,4;5,9;4,9;5,4;Nodo 16
2024-04-28 02:45:25;5,7;5,2;5,5;5,7;5,2;5,5;Nodo 16
2024-04-28 03:00:34;5,7;4,6;5;5,7;4,6;5;Nodo 16
2024-04-28 03:15:28;6;4,4;5,3;6;4,4;5,3;Nodo 16
2024-04-28 03:30:33;5,2;4,5;4,8;5,2;4,5;4,8;Nodo 16
2024-04-28 03:45:26;5,6;4,8;5,1;5,6;4,8;5,1;Nodo 16
2024-04-28 04:00:31;5,8;4,7;5,1;5,8;4,7;5,1;Nodo 16
2024-04-28 04:15:26;5,8;4,7;5,2;5,8;4,7;5,2;Nodo 16
2024-04-28 04:30:33;6;4,1;5,1;6;4,1;5,1;Nodo 16
2024-04-28 04:45:27;6;4,8;5,6;6;4,8;5,6;Nodo 16
2024-04-28 05:00:32;7;5,2;6;7;5,2;6;Nodo 16
2024-04-28 05:15:26;6,5;5,6;6;6,5;5,6;6;Nodo 16
2024-04-28 05:30:31;6,5;5,2;6,1;6,5;5,2;6,1;Nodo 16
2024-04-28 05:45:25;7,2;6,3;6,7;7,2;6,3;6,7;Nodo 16
2024-04-28 06:00:30;6,7;5,6;6,2;6,7;5,6;6,2;Nodo 16
2024-04-28 06:15:24;6;5,4;5,7;6;5,4;5,7;Nodo 16
2024-04-28 06:30:32;7,6;4,6;5,4;7,6;4,6;5,4;Nodo 16
2024-04-28 06:45:26;6,2;5,1;5,7;6,2;5,1;5,7;Nodo 16
2024-04-28 07:00:31;6,9;5,8;6,1;6,9;5,8;6,1;Nodo 16
2024-04-28 07:15:25;7;5,9;6,4;7;5,9;6,4;Nodo 16
2024-04-28 07:30:30;6,5;5,3;5,8;6,5;5,3;5,8;Nodo 16
2024-04-28 07:45:24;6,9;5,3;6,2;6,9;5,3;6,2;Nodo 16
2024-04-28 08:00:32;7,4;6,1;6,6;7,4;6,1;6,6;Nodo 16
2024-04-28 08:15:26;8,8;6,7;7,3;8,8;6,7;7,3;Nodo 16
2024-04-28 08:30:31;10,3;6,8;8,4;10,3;6,8;8,4;Nodo 16
2024-04-28 08:45:25;9;6,2;7,5;9;6,2;7,5;Nodo 16
2024-04-28 09:00:29;6,6;5,3;6;6,6;5,3;6;Nodo 16
2024-04-28 09:15:24;5,8;4,3;5,3;5,8;4,3;5,3;Nodo 16
2024-04-28 09:30:32;4,6;3,7;4,1;4,6;3,7;4,1;Nodo 16
2024-04-28 09:45:26;5;3,6;4,4;5;3,6;4,4;Nodo 16
2024-04-28 10:00:30;5;3,8;4,4;5;3,8;4,4;Nodo 16
2024-04-28 10:15:24;4,3;3,4;3,7;4,3;3,4;3,7;Nodo 16
2024-04-28 10:30:29;6,1;4,5;5,4;6,1;4,5;5,4;Nodo 16
2024-04-28 10:45:23;6,9;5,2;6,2;6,9;5,2;6,2;Nodo 16
2024-04-28 11:00:31;7,3;6,4;6,8;7,3;6,4;6,8;Nodo 16
2024-04-28 11:15:26;7;5,5;6,4;7;5,5;6,4;Nodo 16
2024-04-28 11:30:30;8,5;6,2;7,1;8,5;6,2;7,1;Nodo 16
2024-04-28 11:45:24;5,8;4,8;5,2;5,8;4,8;5,2;Nodo 16
2024-04-28 12:00:29;7;5,7;6,4;7;5,7;6,4;Nodo 16
2024-04-28 12:15:23;8,2;6,8;7,6;8,2;6,8;7,6;Nodo 16
2024-04-28 12:30:31;8,9;7,6;8,1;8,9;7,6;8,1;Nodo 16
2024-04-28 12:45:26;9,2;7,4;8,3;9,2;7,4;8,3;Nodo 16
2024-04-28 13:00:30;11;9,7;10;11;9,7;10;Nodo 16
2024-04-28 13:15:24;10,8;8,2;9,3;10,8;8,2;9,3;Nodo 16
2024-04-28 13:30:29;10;7,9;8,9;10;7,9;8,9;Nodo 16
2024-04-28 13:45:22;10,1;8;9;10,1;8;9;Nodo 16
2024-04-28 14:00:27;10,3;8,3;9,7;10,3;8,3;9,7;Nodo 16
2024-04-28 14:15:22;11,1;9,9;10,6;11,1;9,9;10,6;Nodo 16
2024-04-28 14:30:30;9,1;1,6;3,5;9,1;1,6;3,5;Nodo 16
2024-04-28 14:45:25;1,7;1;1,4;1,7;1,1;1,5;Nodo 16
2024-04-28 15:00:28;1,7;0,6;1;1,7;0,6;1;Nodo 16
2024-04-28 15:15:23;1,2;0,8;1;1,2;0,8;1;Nodo 16
2024-04-28 15:30:27;3,3;1,2;1,9;3,3;1,3;1,9;Nodo 16
2024-04-28 15:45:21;4,7;2,5;3,2;4,7;2,5;3,2;Nodo 16
2024-04-28 16:00:29;6,2;4,1;5,2;6,2;4,1;5,2;Nodo 16
2024-04-28 16:15:23;3,6;0,7;1,5;3,6;0,7;1,5;Nodo 16
2024-04-28 16:30:28;1,1;0,4;0,8;1,2;0,4;0,8;Nodo 16
2024-04-28 16:45:22;2,4;0,5;1,4;2,4;0,5;1,4;Nodo 16
2024-04-28 17:00:27;3;1,5;2;3,1;1,5;2,1;Nodo 16
2024-04-28 17:15:21;2,6;1,2;1,8;2,6;1,3;1,8;Nodo 16
2024-04-28 17:30:29;3,4;2,3;2,8;3,4;2,3;2,8;Nodo 16
2024-04-28 17:45:23;6;2,2;4;6;2,2;4;Nodo 16
2024-04-28 18:00:28;3,6;2,9;3,3;3,6;2,9;3,3;Nodo 16
2024-04-28 18:15:22;3,4;2,4;2,7;3,4;2,4;2,7;Nodo 16
2024-04-28 18:30:27;2,1;1,7;1,9;2,1;1,7;1,9;Nodo 16
2024-04-28 18:45:22;3;2,1;2,5;3;2,1;2,5;Nodo 16
2024-04-28 19:00:29;3,2;2,3;2,8;3,2;2,3;2,8;Nodo 16
2024-04-28 19:15:19;2,9;2,1;2,5;2,9;2,1;2,5;Nodo 16
2024-04-28 19:30:28;3,3;2;2,6;3,3;2;2,6;Nodo 16
2024-04-28 19:45:22;5,8;2,3;3,3;5,8;2,3;3,3;Nodo 16
2024-04-28 20:00:26;4,7;3,2;3,8;4,7;3,2;3,8;Nodo 16
2024-04-28 20:15:21;4,3;2,1;3;4,3;2,1;3;Nodo 16
2024-04-28 20:30:25;5,3;2;3,2;5,3;2;3,2;Nodo 16
2024-04-28 20:45:19;4,9;3;3,7;4,9;3;3,7;Nodo 16
2024-04-28 21:00:28;5,9;2,1;3,2;5,9;2,1;3,2;Nodo 16
2024-04-28 21:15:21;3,2;2;2,6;3,2;2;2,6;Nodo 16
2024-04-28 21:30:26;2,2;1,4;1,8;2,2;1,4;1,8;Nodo 16
2024-04-28 21:45:20;1,6;0,9;1,2;1,6;0,9;1,2;Nodo 16
2024-04-28 22:00:25;1,3;0,9;1;1,3;0,9;1;Nodo 16
2024-04-28 22:15:19;1,7;1;1,3;1,7;1;1,3;Nodo 16
2024-04-28 22:30:27;1,7;1;1,2;1,7;1,1;1,2;Nodo 16
2024-04-28 22:45:22;1,9;0,9;1,4;1,9;0,9;1,4;Nodo 16
2024-04-28 23:00:26;1,6;0,8;1,1;1,6;0,8;1,1;Nodo 16
2024-04-28 23:15:21;2,1;0,9;1,3;2,1;0,9;1,3;Nodo 16
2024-04-28 23:30:25;2;1,3;1,7;2;1,3;1,7;Nodo 16
2024-04-28 23:45:19;2,2;1,3;1,6;2,2;1,3;1,6;Nodo 16
2024-04-29 00:00:27;1,4;0,7;1,1;1,4;0,7;1,1;Nodo 16
2024-04-29 00:15:22;1,5;0,8;1;1,5;0,8;1;Nodo 16
2024-04-29 00:30:26;1,3;0,6;0,9;1,6;0,6;1;Nodo 16
2024-04-29 00:45:21;1,8;0,9;1,2;1,8;0,9;1,2;Nodo 16
2024-04-29 01:00:25;1,2;0,8;1;1,2;0,8;1;Nodo 16
2024-04-29 01:15:19;1,3;0,8;1;1,6;0,8;1;Nodo 16
2024-04-29 01:30:24;1,6;0,7;1,3;1,6;0,7;1,3;Nodo 16
2024-04-29 01:45:18;2;1,6;1,8;2;1,6;1,8;Nodo 16
2024-04-29 02:00:26;2,3;1,4;1,7;2,3;1,5;1,8;Nodo 16
2024-04-29 02:15:21;1,6;1,1;1,4;1,6;1,1;1,4;Nodo 16
2024-04-29 02:30:25;1,9;1,4;1,5;1,9;1,4;1,5;Nodo 16
2024-04-29 02:45:18;2,2;1,8;2;2,2;1,8;2;Nodo 16
2024-04-29 03:00:23;2,1;1,3;1,6;2,1;1,3;1,6;Nodo 16
2024-04-29 03:15:17;1,9;1,2;1,4;2,4;1,3;1,5;Nodo 16
2024-04-29 03:30:26;1,7;1;1,3;1,7;1;1,4;Nodo 16
2024-04-29 03:45:21;1,9;1,1;1,5;2,4;1,1;1,6;Nodo 16
2024-04-29 04:00:24;1,5;1;1,2;1,7;1;1,3;Nodo 16
2024-04-29 04:15:19;1,6;1,1;1,3;1,7;1,1;1,4;Nodo 16
2024-04-29 04:30:23;1,9;1,2;1,5;2,1;1,2;1,5;Nodo 16
2024-04-29 04:45:17;1,7;1,1;1,4;1,9;1,1;1,4;Nodo 16
2024-04-29 05:00:25;1,7;1;1,3;1,8;1;1,3;Nodo 16
2024-04-29 05:15:20;1,8;1;1,3;2,5;1;1,5;Nodo 16
2024-04-29 05:30:24;4,2;1,3;2,4;4,6;1,3;2,6;Nodo 16
2024-04-29 05:45:19;4,4;1,5;2,6;4,4;1,5;2,6;Nodo 16
2024-04-29 06:00:23;5,9;4;5,1;5,9;4;5,1;Nodo 16
2024-04-29 06:15:17;5,6;2;3,5;5,6;2;3,5;Nodo 16
2024-04-29 06:30:22;3,2;1,8;2,4;3,2;1,8;2,4;Nodo 16
2024-04-29 06:45:16;4,3;3,2;3,7;4,3;3,2;3,7;Nodo 16
2024-04-29 07:00:24;4,1;2,7;3,5;4,1;2,7;3,5;Nodo 16
2024-04-29 07:15:18;8,8;3,9;6,3;8,8;3,9;6,3;Nodo 16
2024-04-29 07:30:23;20;3,6;8,5;20;3,6;8,5;Nodo 16
2024-04-29 07:45:17;10;3,3;4,9;10;3,3;4,9;Nodo 16
2024-04-29 08:00:22;3,9;2,9;3,4;3,9;2,9;3,4;Nodo 16
2024-04-29 08:15:15;3,9;2,8;3,2;3,9;2,8;3,2;Nodo 16
2024-04-29 08:30:24;3,9;2,9;3,3;3,9;2,9;3,3;Nodo 16
2024-04-29 08:45:18;4,8;3,2;3,9;4,8;3,2;3,9;Nodo 16
2024-04-29 09:00:22;4,6;3,8;4,1;4,6;3,8;4,1;Nodo 16
2024-04-29 09:15:16;3,6;2,5;3;3,6;2,5;3;Nodo 16
2024-04-29 09:30:23;3,2;1,9;2,4;3,2;1,9;2,4;Nodo 16
2024-04-29 09:45:17;2,7;1,6;2,1;2,7;1,6;2,1;Nodo 16
2024-04-29 10:00:28;3,2;2,1;2,4;3,2;2,1;2,4;Nodo 16
2024-04-29 10:15:15;2,6;1,8;2,1;2,6;1,8;2,1;Nodo 16
2024-04-29 10:30:24;2,7;2,1;2,4;2,7;2,1;2,4;Nodo 16
2024-04-29 10:45:14;3,5;2,4;2,8;3,5;2,4;2,8;Nodo 16
2024-04-29 11:00:23;2;1,7;1,8;2;1,7;1,8;Nodo 16
2024-04-29 11:15:17;2;1,1;1,4;2;1,1;1,5;Nodo 16
2024-04-29 11:30:21;1,8;1,2;1,5;1,9;1,2;1,5;Nodo 16
2024-04-29 11:45:15;1,9;0,8;1,5;2;0,8;1,5;Nodo 16
2024-04-29 12:00:20;1,6;0,8;1,1;1,6;0,8;1,1;Nodo 16
2024-04-29 12:15:15;2,6;1,5;1,8;2,6;1,5;1,8;Nodo 16
2024-04-29 12:30:20;4,3;1,7;2,8;4,3;1,7;2,8;Nodo 16
2024-04-29 12:45:15;5,1;3,1;4,1;5,1;3,1;4,1;Nodo 16
